,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cell_26,3.3797,3.2937,2.5355,3.6228,7.0271,12.2582,11.6049,10.4370,18.7488,17.0535,13.7519,22.1013,32.9018,47.7527,59.4889,56.3539,23.8109,24.7452,15.3602,33.1469,29.0766,16.4839,36.2386,67.5176,21.9336,51.1848,34.5631,58.7351,35.3827,32.1397,91.5339,20.8620,46.8404,46.8858,85.9818,50.2951,81.1601,34.0793,12.6590,51.9101,52.0089,72.8934,15.4404,34.0652,3.5142,51.5552,91.3780,53.6231,66.8997,17.1580,50.5383,109.3778,30.4414,115.0768,22.1151,67.7529,67.8797,89.7201,70.1691,63.4725,31.5917,41.2752,41.9482,52.3782,45.0493,5.6780,19.3527,111.6934,49.9595,4.2301,115.1199,49.9111,65.6313,18.7260,61.3384,119.3075,70.0441,142.6662,15.6510,32.3837,84.0985,191.5490,76.0757,202.9937,58.3851,114.2879,64.2826,39.7557,69.3531,21.4809,104.0777,40.7580,69.6423,102.3070,131.4639,33.7754,80.4150,65.9208,41.2778,79.1327
cell_27,3.4818,3.3701,2.7023,3.5806,6.9779,12.7367,12.2046,11.0233,19.3172,17.8203,14.4146,23.0626,34.0894,49.4821,62.0292,58.4990,24.7076,25.8374,15.7503,34.5048,30.3892,17.1639,37.2576,69.7902,22.2243,52.4289,36.1005,60.6588,36.8115,33.4026,94.8980,21.6857,48.7083,48.9667,89.3488,51.8841,83.7139,35.2868,13.3384,53.2155,54.1251,75.3286,16.2222,35.1229,3.3949,53.5796,93.9404,55.6255,69.3297,17.8873,52.5837,112.0758,31.4791,119.0914,22.8061,69.4403,69.8191,92.1896,71.8855,65.8139,32.4507,43.2114,43.3673,53.5039,46.7487,5.6541,19.9196,114.5919,51.8288,4.2882,118.0002,51.9881,67.8748,18.9395,63.1680,122.5089,72.3426,146.9225,16.1076,33.5110,86.2840,197.1167,78.7559,208.5316,60.4172,118.2101,66.0338,40.9700,72.3246,22.4115,106.4170,42.0730,71.7926,106.4271,135.4249,34.4848,81.7957,68.1917,42.8726,82.2204
cell_28,3.6043,3.4725,2.6527,3.4907,7.5538,12.7825,12.1377,11.2057,19.6285,18.0198,14.6948,23.6890,35.0224,51.2286,63.9807,60.4470,25.3282,26.7685,16.3593,35.4829,30.8076,17.6411,38.3445,72.1113,23.2134,54.5587,36.7498,62.3779,37.2325,34.3293,97.9933,22.1837,49.8261,50.8110,92.0825,53.7206,86.4382,35.8376,13.9451,54.7897,55.3865,78.0327,16.6313,36.0519,3.5462,55.5209,97.5988,56.8364,71.0416,18.2285,54.1864,116.1838,32.0080,122.9692,23.5059,72.0156,72.5664,95.3353,74.5399,67.6940,34.1982,44.9224,44.1886,55.5177,48.2018,5.7979,20.2224,118.6467,53.8143,4.3001,121.8037,53.6469,69.4145,19.5814,65.3665,125.6831,75.2436,152.6887,16.7028,35.0030,88.7198,202.6030,81.7385,214.8921,61.8505,122.2491,68.2279,42.0517,74.3844,23.4160,109.6540,43.7949,74.5293,109.9366,140.1136,35.8315,84.9529,69.9205,44.1814,84.8272
cell_29,3.7387,3.6061,2.7621,3.5367,7.5263,13.0986,12.6658,11.4411,20.1471,18.4993,15.1358,24.4118,36.0883,52.0859,65.6664,61.9632,25.9338,27.2165,16.2638,36.2763,31.7061,17.9649,39.5769,74.0614,23.5706,55.4240,37.9404,64.8326,38.7288,35.0573,100.7810,22.4971,51.4814,51.3888,95.2389,55.1698,88.9610,37.0703,13.7465,57.3587,56.9245,80.3668,17.2604,37.0552,3.5252,56.8095,100.3529,58.6098,73.6431,18.6997,55.3295,119.4775,33.3042,126.5996,23.6906,74.5934,74.4528,98.2385,76.5595,69.9382,35.0200,45.9129,45.9447,57.0954,49.2562,5.9353,21.1230,122.8291,54.8157,4.6452,126.0730,54.7893,70.9430,19.9702,66.9992,130.3875,77.3872,156.8324,17.2699,35.1055,91.5864,209.8017,83.6812,222.2944,63.8507,126.3832,70.3002,42.9712,76.4435,24.1305,113.5324,44.7223,76.8770,113.3678,144.1856,36.8731,87.6666,72.3808,44.6410,87.7417
cell_30,3.8174,3.7164,2.8071,3.9087,7.7998,13.3227,12.9227,11.4411,20.5516,18.7545,15.4147,24.6697,36.7987,53.6254,67.3623,63.6263,26.5019,27.9179,16.6872,37.2599,32.3619,18.5502,40.3499,75.6169,24.2885,57.4388,38.3589,65.7391,39.4549,35.7715,103.7578,23.1066,52.5036,53.2850,96.4136,56.5874,91.5637,37.9237,14.2652,57.5750,59.0058,82.0073,17.5912,38.0120,3.5377,58.2890,103.5938,60.5751,74.9166,19.0479,56.9680,123.2765,33.8683,130.6069,24.4086,76.0034,75.9520,101.2844,78.3535,71.5133,35.8636,46.8352,47.0187,58.2434,50.5102,6.0474,21.6763,126.1692,56.3339,4.6604,129.1530,56.6022,74.1552,20.4937,69.0336,133.8702,79.3538,161.9323,17.1917,36.2902,94.1927,215.1440,85.9189,228.6159,65.9759,129.3938,72.0027,43.9795,78.5237,24.3190,117.4991,45.7950,79.0496,116.7588,149.1954,37.6475,90.0166,73.9052,46.0495,89.4951
cell_31,3.9631,3.8003,3.0272,4.0071,7.7935,13.8063,13.3914,12.1537,21.0595,19.2982,15.7609,25.1869,37.4740,54.7587,69.2634,64.9618,26.6296,28.2094,17.0344,37.8994,33.1085,18.9052,41.3431,77.9967,24.7063,58.2369,39.2180,68.1518,40.4943,36.5273,105.8304,23.7616,54.4771,54.2219,99.6258,57.8178,93.1683,38.8679,14.6815,59.3991,59.7322,84.4169,17.9727,39.1486,3.7240,59.6926,105.1839,61.2744,77.0603,19.6858,58.1632,126.0658,34.7870,133.3340,24.9405,77.8594,78.4641,102.6622,80.2796,73.4843,36.5719,47.4597,47.9216,59.8174,51.6861,6.1708,22.1256,128.4366,57.5392,4.7515,133.0710,57.6780,74.9325,20.8891,70.5016,137.6539,81.5059,166.0957,17.5860,36.7298,96.9575,221.2731,87.8799,235.3995,66.7545,132.4707,73.8363,45.1198,80.0817,24.7359,119.3440,46.9912,80.4594,119.1569,152.3751,38.7201,92.4656,75.7501,47.3718,91.7585
cell_32,4.2283,3.8140,3.0312,3.9912,8.2599,14.2853,13.4026,12.3349,21.5672,19.9656,16.1998,25.8355,38.2147,55.9822,71.0706,66.1936,27.6447,29.3802,17.6164,38.9031,33.7331,19.2588,42.0352,79.2430,25.4400,59.2899,40.0848,68.8772,41.2274,37.3718,108.9537,24.2963,55.1015,55.7125,101.1710,59.8180,95.9434,39.5572,15.6616,60.6763,61.5090,86.1572,18.5033,39.8411,3.8519,61.0553,108.4530,62.8679,78.4025,20.1653,59.9847,128.7943,35.3694,136.0713,25.5441,79.2374,79.8777,106.0090,81.8808,75.0615,37.7123,48.8274,48.6976,61.3260,52.6625,6.3661,22.3100,131.6859,59.2343,4.7453,135.6831,59.4327,77.1328,21.5101,72.7844,140.1606,82.9698,170.0907,18.1527,37.8714,98.6680,225.9591,90.2764,240.1609,68.5044,135.6221,75.6375,46.3067,82.3265,25.6188,122.7002,48.0576,81.7504,122.3399,156.3321,39.3036,94.5717,77.5380,48.6294,93.3792
cell_33,4.1992,3.9230,3.2847,4.1796,8.5205,14.6803,14.1029,12.9053,22.3532,20.5712,16.7100,26.8543,39.5773,56.9545,72.0837,67.8499,28.6328,30.0466,18.0757,39.6946,34.8114,19.9488,43.1501,81.3314,26.0038,60.7906,41.2503,70.7695,42.4121,38.2888,110.5589,24.8018,56.1739,56.8278,103.6484,60.7243,97.5762,40.7065,15.7797,62.6362,62.6813,88.0219,18.8702,41.0596,4.2286,62.1361,110.5409,64.6285,79.9594,20.6137,61.3382,131.7509,36.8789,139.3110,25.8789,81.8686,81.8936,107.9494,84.1410,77.1759,38.4557,50.1115,50.0884,63.0942,54.1123,6.8309,23.1630,134.5433,60.6608,4.9993,139.1004,60.2871,78.3474,21.9121,74.1824,143.7896,84.7618,173.2502,18.7180,38.5914,101.6152,231.8790,92.1736,245.8905,69.9897,138.6081,77.3430,47.1346,83.9438,26.3711,125.2409,49.1141,83.7618,124.7150,159.7127,40.3134,96.7318,79.4822,49.3206,95.3500
cell_34,4.2955,4.0476,3.4020,4.3689,8.7859,14.9067,14.3233,13.2420,22.9240,21.3136,17.2005,27.8952,40.6549,59.0909,74.2380,69.9698,29.5971,31.1725,18.6771,41.3476,35.8583,20.7352,44.8338,83.2379,27.0112,63.0177,42.5907,72.5401,43.8859,39.9769,113.3363,25.4812,57.6183,58.6743,105.6854,62.0631,100.1799,41.8615,16.2857,63.5700,64.6430,90.5131,19.4719,41.9488,3.9125,63.7733,113.0694,66.3977,82.1814,21.3839,62.4089,134.8661,37.5714,142.5662,26.8989,83.5647,83.8584,110.6026,86.5442,78.7461,39.7072,51.4294,51.5691,65.0623,55.6578,6.7090,23.4023,137.7021,62.2703,5.0761,142.1250,62.4435,81.4141,22.9091,76.0865,147.1057,87.1500,177.2837,19.0443,39.7306,103.9914,236.6978,94.4234,251.5014,72.5724,141.3582,79.4886,48.4676,86.2130,27.0100,128.3587,50.5416,86.6201,127.9706,164.0471,41.6041,98.9831,81.5638,51.1407,98.0257
cell_35,4.3980,4.1076,3.1995,4.1268,9.1935,15.2933,14.6565,13.6903,23.5917,21.8318,17.6729,28.6130,41.8810,60.5140,76.2946,72.1700,30.1530,31.7920,19.1339,42.5097,36.8957,21.0723,46.3320,86.3802,27.6467,64.6517,43.5356,75.4103,45.1278,40.8233,116.5316,26.0543,59.6353,60.8296,109.5711,63.5897,102.3800,43.0675,16.8503,65.7632,66.1648,93.0328,20.1818,43.1232,4.2038,66.0686,115.7465,67.4292,85.2239,21.7435,63.9754,137.8430,38.7325,146.8474,27.4810,86.1732,86.5624,113.2632,88.4337,81.1522,41.2015,53.2364,53.2961,66.0657,57.1284,6.9037,24.4009,140.9864,63.9912,5.1036,145.9172,64.0434,82.4802,23.0264,77.4466,150.8327,89.4145,181.9742,19.4236,40.8269,106.3932,242.6278,97.0107,257.4088,73.7677,146.2543,81.3987,50.0210,88.4689,27.9395,131.4250,52.0399,88.6647,131.7750,167.2880,43.0223,101.7929,83.7293,52.6079,101.6327
cell_36,4.5560,4.0705,3.4919,4.1559,9.0575,15.6443,14.9267,13.8369,23.9794,22.3393,18.0715,29.6114,43.0281,62.2063,78.6189,74.2821,31.0610,32.9498,19.2602,43.4118,37.8819,21.8130,47.6746,88.1966,28.3736,66.2601,45.0835,76.7380,46.3376,41.8903,120.1021,26.2402,61.2556,62.2772,112.3127,65.7733,105.6693,44.2751,17.0584,67.7890,67.8760,96.1711,20.3979,44.2608,4.2155,67.6468,119.3949,69.7430,87.2151,22.5420,66.1600,142.6348,39.6421,150.3799,28.0309,88.0000,89.4501,116.9689,90.7734,82.9538,42.1027,54.3824,54.8470,67.6852,58.6700,6.8621,25.1262,145.8165,65.6150,4.9658,149.2675,65.8293,85.2850,23.7345,79.6179,154.5749,92.1528,187.6156,19.9898,41.6372,108.8519,248.3973,100.0049,265.0446,76.3306,149.8943,83.7209,50.9803,91.5224,28.6017,135.4728,53.3763,91.4966,135.9637,172.6859,43.7086,104.2547,85.9509,53.5210,104.2569
cell_37,4.5652,4.0854,3.5885,4.6243,9.3423,15.5087,15.0495,13.7541,24.2238,22.4093,18.3288,29.6142,43.7850,63.5787,80.3887,75.9034,31.5171,33.3028,19.8561,44.6218,38.5414,22.0943,48.5428,90.2224,29.0010,67.9588,45.3649,78.9374,46.9202,42.5894,122.6932,26.9754,62.1929,63.6438,114.8875,66.8671,108.0700,45.0158,17.4783,69.1408,69.6397,98.7375,21.1306,45.3142,4.3152,69.2065,122.2125,71.2716,89.3907,22.8680,67.6165,145.7315,40.5811,155.1648,28.4314,90.6414,91.3057,119.6375,93.3852,85.3189,43.0503,55.8754,55.8488,69.4014,59.3284,7.2260,25.6748,149.4383,67.1337,5.2957,153.6728,67.3630,87.3103,24.0390,81.9479,159.0135,94.6870,192.0581,19.8639,42.7570,112.2260,256.0195,102.8839,271.9575,78.0437,154.3799,85.6657,52.4213,92.8963,28.8395,139.1635,54.8922,93.5769,140.0544,176.9500,44.9930,107.4600,87.7422,55.0508,106.9996
cell_38,4.7082,4.1381,3.4366,4.5046,9.4726,16.2467,15.7244,14.6828,24.5034,22.7901,18.4815,29.6559,44.2372,64.4943,82.0195,77.0363,31.5605,33.4273,19.8462,45.1209,38.7198,22.1326,48.9975,92.6397,29.2959,68.2109,46.1186,80.6752,48.0115,42.9415,125.7537,27.2165,64.1571,64.4292,117.5518,67.9214,110.5683,45.7192,17.7234,70.5017,71.3948,100.2917,21.5518,46.3962,4.1674,70.4249,125.4479,72.5500,91.4123,22.9689,68.3565,149.2731,41.1221,157.8983,28.1879,92.3691,93.0368,122.0979,94.8850,86.9585,43.7782,56.0665,56.8597,70.5676,60.8298,7.1644,26.2538,153.0191,67.6647,5.1834,156.7564,68.4637,89.2190,24.2952,83.4601,162.2126,96.7305,197.4796,20.4854,43.0662,114.7051,261.6495,104.7309,279.2814,79.4446,157.8228,87.9344,53.3349,95.1525,29.4436,142.8544,55.7770,95.1274,142.6270,181.7282,45.5416,109.8834,89.8224,56.2108,108.5193
cell_39,4.8588,4.4814,3.7230,4.5338,9.5362,16.2520,15.7402,14.5792,25.2003,23.4232,19.2027,31.3870,44.7492,65.5963,83.9362,77.7420,32.7202,34.4878,20.3536,45.2913,39.6258,22.4848,49.3572,93.4403,29.7934,69.2616,46.5714,81.1048,48.7234,43.8464,127.9714,27.4436,64.2737,65.9069,118.4861,70.2440,112.7290,46.3041,18.2553,71.6923,72.5423,101.6182,21.3550,46.9778,4.3287,71.0673,127.6074,73.7598,91.5040,23.2563,70.5159,152.8274,42.0443,160.7575,29.6235,93.3971,94.5033,125.1188,95.4786,88.1061,44.6955,57.4423,57.2000,71.9338,61.5105,7.1847,26.3593,155.2918,69.8696,5.5146,160.2410,69.5659,90.5535,25.1425,85.1514,166.0242,98.0207,201.7108,20.6421,44.0067,117.3866,267.1295,106.4828,284.9543,80.8191,160.0580,88.9890,53.9213,96.5905,29.9966,145.6761,56.2794,95.9333,145.2152,185.5474,46.1932,111.9725,91.4892,56.4203,109.2782
cell_40,4.8168,4.4938,3.8206,4.6832,10.0772,16.4247,16.0769,14.6791,25.1707,23.3691,19.2975,30.9148,45.9932,66.7942,84.6371,79.0344,32.7572,35.0201,20.6898,47.1375,40.2273,23.3837,51.1733,95.0403,30.4668,71.4894,47.4356,82.4888,49.4423,44.6284,129.2667,28.1664,65.3999,66.6845,120.4806,70.2761,113.8369,47.3332,18.3756,72.8686,73.7960,103.6588,21.8925,47.6548,4.5608,72.5254,128.5359,75.2766,93.8485,23.7636,70.5513,154.4510,42.2891,163.2548,29.7836,95.5670,96.3461,125.8759,99.0688,90.3882,44.9898,58.2986,59.2621,73.5611,62.5047,7.6540,27.0447,157.5123,70.4452,5.5060,162.6901,71.0050,92.4823,24.9843,86.8224,168.6706,99.4365,203.9481,21.1904,44.4126,119.6009,273.1674,107.5143,290.0500,82.3461,162.6370,90.9686,54.6929,98.1210,30.6747,147.2543,57.0155,98.0621,147.1873,188.7128,47.0586,113.7421,92.7649,57.5255,112.0749
cell_41,5.0478,4.6194,3.8141,4.6460,10.2649,16.9889,16.4198,15.3270,25.7988,24.1741,19.5804,31.7777,46.1761,67.6651,86.2250,80.9478,33.4983,35.1193,20.9469,46.9453,40.5782,23.2511,51.2946,96.5730,31.0259,71.5890,48.2705,85.0861,50.3580,45.4037,131.6852,28.3953,67.4406,67.8983,123.5263,71.8306,115.5848,47.8264,18.5160,74.4383,74.8184,105.1165,22.2747,48.5077,4.4850,73.9854,130.9185,76.5860,95.5365,23.9019,72.2032,157.3189,43.6664,165.9430,30.2759,96.8151,98.0721,128.1218,98.7238,91.0490,46.0250,58.7872,59.5616,74.1774,63.6494,7.6743,27.4549,160.2672,71.2804,5.5982,164.7150,71.9843,93.4978,25.9009,87.3688,170.4226,101.2137,207.6549,21.3750,45.0892,120.1263,276.1966,109.3474,293.5623,83.6740,165.6414,91.8338,55.8429,99.2394,30.9752,149.6698,58.5733,99.5504,150.3298,191.2159,48.0971,115.5536,95.0533,59.0267,113.9368
cell_42,5.1420,4.5702,4.0153,5.0092,10.5591,17.1544,16.6707,15.7875,26.4464,24.5694,20.1052,32.8471,47.4249,68.5811,87.8627,81.6615,34.3594,36.2382,21.4437,48.0008,41.8095,23.9306,52.3606,97.9815,31.7140,73.0859,49.1525,84.8793,51.2618,46.3116,134.6803,28.9588,67.6985,68.8571,124.2342,73.8006,118.2620,48.8254,18.9588,75.3167,76.2734,106.6043,22.6121,49.4650,4.5138,75.1143,133.5432,77.9994,96.4857,24.5520,74.1324,160.4555,44.6616,168.2626,30.9653,98.8402,99.7194,131.4517,101.3241,93.0094,46.5464,60.5183,60.9940,76.0807,64.9052,7.7035,28.1248,163.3488,73.1925,5.5696,167.3861,73.5474,95.7663,26.4297,89.5564,173.5731,103.1634,211.5407,21.9430,45.8883,122.3922,280.6672,111.7476,298.5795,85.4494,168.0520,93.1626,56.5708,102.0409,31.7564,152.6201,59.0948,100.6320,152.5447,195.1833,48.6224,117.1924,95.9765,59.2445,115.3524
cell_43,5.0966,4.7519,3.8944,4.8807,10.7928,17.7548,17.2976,16.0864,27.1843,25.4300,20.7556,33.3747,48.5585,70.3681,89.6384,83.9394,34.9443,37.1180,21.7091,49.5280,42.6361,24.5737,53.9984,100.0130,32.1724,75.1378,50.3009,87.0581,52.5385,47.2936,135.3597,29.6712,69.3362,70.7390,126.4212,74.2898,119.5452,50.0724,19.9534,76.5759,77.5004,108.8205,23.3028,50.4566,4.6219,76.5270,135.2791,78.8249,98.9225,25.0385,74.7426,162.1695,45.4025,171.6536,31.2469,100.9920,101.3909,132.9019,103.9178,95.5880,47.9540,61.8568,62.5389,77.9030,66.3751,8.0068,28.7418,165.9315,74.7971,5.8402,170.8089,75.1048,97.1447,26.8885,91.9026,176.9520,105.1667,214.3999,22.2921,46.5998,125.3559,286.0289,112.9597,303.9965,87.0064,170.3615,95.4211,57.7587,102.8200,32.6508,155.0921,60.2020,103.4629,155.2802,197.9002,49.9443,119.5207,97.6351,60.7170,117.9310
cell_44,5.0789,4.7699,4.0081,4.9750,10.3584,17.8199,17.4043,16.1762,27.5990,25.8353,20.9899,34.2029,49.8159,72.2005,91.5647,85.9441,35.8915,37.9906,22.1337,50.3611,43.5960,24.9210,54.9683,102.1880,33.2411,76.9936,51.1010,89.2362,53.7693,48.7199,138.9095,30.3061,70.8922,72.5288,129.6646,76.3102,121.7944,50.7386,19.8329,78.7061,78.6464,111.6451,23.7771,51.3483,4.6062,78.3359,137.8036,80.3262,100.8788,25.5621,76.6713,165.0950,46.4302,175.0302,32.2516,102.5636,103.7319,135.0755,105.3468,96.4466,49.1618,63.1151,63.7010,78.9708,67.7406,8.0973,28.8606,168.8556,76.4978,5.6424,173.9473,76.7313,98.9270,27.5835,92.9988,179.9346,107.0961,218.8996,22.2724,47.9721,127.1190,290.2365,116.1247,309.1343,88.7790,174.3262,97.3992,58.9969,105.0967,32.9861,157.8678,61.7497,105.8341,158.5858,201.6656,51.2290,122.2911,99.8377,62.1942,120.7913
cell_45,5.3753,4.6211,4.0246,4.8801,10.8615,17.5926,17.0307,15.8748,27.2306,25.7119,20.8617,34.2434,50.0891,73.4989,93.2029,87.1634,35.7995,38.2155,22.3701,51.3464,43.7652,25.2890,55.8277,104.8416,33.5798,77.9408,51.5797,91.4909,54.5078,48.9565,142.1512,30.7382,72.1605,73.6275,132.8673,77.1799,124.6060,52.0055,20.1217,79.5833,80.8970,114.3305,23.9631,51.7999,4.6524,79.9820,140.9861,82.2534,103.3653,25.8515,77.5185,168.0503,46.8218,178.0058,32.4873,104.6064,105.9306,138.4000,107.7793,99.0723,49.9073,64.4500,64.5976,80.1102,68.4474,7.9037,29.9321,172.8633,77.6088,5.6448,177.1246,77.9624,101.2400,27.1917,94.6861,183.6593,109.2767,223.1745,22.6229,48.5365,129.4322,296.5107,118.2721,315.0928,90.1639,178.8945,99.3047,60.1586,107.3890,33.3816,161.4047,62.6029,108.1704,162.1597,205.7557,51.7200,124.5411,101.0850,62.7621,123.7985
cell_46,5.4874,4.9572,4.2391,5.1033,10.7787,18.2297,17.6805,16.2968,27.6348,25.7636,20.9824,34.0729,50.3366,73.3838,94.8147,87.5924,35.9117,38.0560,22.2998,51.1834,43.8067,25.1943,55.9437,105.8765,33.2793,77.8813,52.1720,92.3070,55.0603,48.6428,144.5085,30.1689,73.1026,74.1896,134.5168,78.2507,126.7674,52.3034,19.8356,81.1758,81.5400,115.0073,24.5253,53.2093,4.8824,80.9761,143.7695,83.0071,104.0892,26.0027,78.7162,172.7164,47.2779,181.1610,31.9201,105.8339,107.6251,140.9696,108.1499,100.0102,49.9154,64.0643,65.3458,81.0829,69.6262,8.2413,30.3078,176.7331,77.7365,5.9645,180.4620,79.1528,102.1405,27.5181,96.0917,186.9675,111.3121,227.2003,23.0097,48.3575,131.6641,301.3260,120.1160,321.9477,90.9305,182.1947,100.5679,60.5770,109.0486,33.5885,163.7946,64.0418,109.1066,165.2165,208.5390,51.9017,126.0195,103.1785,64.3317,124.7229
cell_47,5.3853,4.8833,4.3226,5.2918,11.3289,18.2417,18.0196,16.4038,28.2865,26.2657,21.5501,34.9962,50.4675,74.2156,95.5745,88.0218,36.3921,38.7577,23.1201,51.5547,44.4919,25.4981,55.9810,106.4575,33.8803,78.5842,52.1394,92.3120,54.9230,49.4750,145.7763,30.8235,73.1599,74.6262,134.5181,79.4436,128.5778,52.3309,20.5339,81.0084,82.9999,115.9124,24.2719,53.6403,5.0006,81.0485,145.7733,84.2784,103.9279,26.1823,79.5819,174.4062,47.4064,183.6098,33.2788,106.4793,108.3928,142.1152,109.2215,100.6070,50.8428,64.5448,65.1469,82.5689,69.5587,8.5383,30.0259,177.3728,79.3148,5.8728,183.3735,79.9829,104.0163,28.2069,97.3425,189.6013,112.3374,230.1657,23.1550,49.2658,134.1836,306.5644,121.1306,327.1458,92.4433,182.4122,101.7004,60.7894,109.9715,34.0084,167.0558,64.3855,109.3439,166.9979,212.7033,52.1692,128.0608,104.0609,64.4808,124.3073
cell_48,5.2961,4.9249,4.2375,5.3094,11.0709,18.6461,18.0616,17.1091,28.6994,26.8542,21.6561,35.4882,51.6343,74.9807,96.1121,89.3356,36.9767,39.2445,23.0736,53.0352,45.2328,26.0212,57.7986,107.2759,34.5838,80.0774,53.9681,93.4638,56.3800,51.1599,146.5943,31.5367,74.1630,74.9860,136.3432,79.9414,129.0094,53.1478,20.9900,82.6896,83.3962,117.1190,24.6192,53.7207,4.8665,82.0101,145.6792,84.7715,105.9085,26.8447,80.0859,175.8764,48.6521,184.9450,33.3181,108.1279,109.0395,142.8397,111.0180,102.2051,50.6319,65.3397,66.7389,83.4505,70.5197,8.3945,30.5106,178.2567,79.2748,6.1212,184.9949,80.0361,104.0431,28.8102,98.2107,191.6726,112.9200,231.9905,23.7209,49.8505,136.3176,310.0998,121.2492,330.3301,93.2678,184.3242,103.2548,61.5240,111.0285,34.4624,167.6964,64.3606,110.1756,167.2904,214.2913,53.3712,129.5958,105.9502,64.8327,126.1928
cell_49,5.6116,5.0268,4.2797,5.1319,11.1018,18.6089,18.1297,16.8011,28.5206,27.1403,22.1593,35.8586,52.4440,76.2217,97.4678,90.6802,37.4425,40.0683,23.2282,53.5740,45.8335,26.2665,58.2132,108.7767,34.7313,81.2504,53.7003,95.0228,57.0527,50.9565,147.8041,31.9039,75.3058,77.0064,137.9681,80.7436,130.8108,53.9920,21.2945,83.1390,84.7555,118.5169,24.9688,54.1908,4.8247,83.8088,147.8523,86.2666,107.5251,27.1444,81.0285,177.3727,48.9874,188.2297,33.8174,109.7929,110.2870,145.2202,112.1389,104.0546,52.0159,67.4348,67.4607,84.0602,71.7626,8.1013,30.7942,180.7052,81.0650,5.9567,185.9491,81.6987,106.3415,28.5427,99.5418,192.8580,114.1731,235.0843,23.5810,50.8716,136.4065,313.2341,123.2682,332.3322,94.6473,187.1885,103.0594,62.8474,112.1412,35.0366,169.5413,65.1838,112.1473,170.3079,217.2559,53.6321,130.5975,106.9381,66.0752,129.0348
cell_50,5.6079,4.9410,4.3393,5.2866,11.5568,18.5828,18.2713,17.0619,28.7820,27.0691,22.1058,35.7583,52.3147,76.7956,98.2787,91.4007,37.6964,39.6599,23.5808,53.4944,45.7633,26.3516,58.1884,110.1282,35.3653,81.2448,53.8106,96.7067,56.7230,50.6668,150.1533,31.6022,76.1068,77.5495,139.9034,81.6034,131.7199,54.3157,20.9597,84.3479,84.9077,120.3511,25.3321,55.0134,5.2431,84.3500,149.6928,86.5947,108.6555,27.1763,81.8685,179.6906,49.3061,189.4531,33.6666,110.2759,112.3791,146.5056,112.8518,104.2649,52.2410,67.0604,67.6775,84.5824,72.0715,8.6412,31.3342,183.6827,81.7486,6.1343,188.8341,82.6769,106.8123,28.8467,100.2098,195.7103,116.0500,238.6562,23.9096,51.0740,138.0574,315.7020,125.0616,337.7732,94.8461,188.8070,105.2490,63.1066,113.3468,35.2360,171.0477,66.5053,114.0731,172.1149,219.7831,54.2761,132.2509,106.8762,66.7654,130.2297
cell_51,5.6808,5.2077,4.2499,5.2635,11.4601,18.9513,18.4842,17.4280,29.1094,27.1933,22.2288,36.4535,52.9443,77.0171,99.6013,92.0665,37.9324,40.2461,23.5682,53.7943,46.0295,26.4404,58.8525,111.0675,35.5118,81.7569,54.9667,96.2739,58.1063,52.0097,152.2531,31.8681,76.5945,77.6671,140.5986,82.6723,133.6503,55.0579,21.3553,85.0605,86.4843,120.9700,25.1781,55.7645,5.0763,84.3553,151.3580,87.8050,108.7786,27.2336,82.8505,181.5059,49.9248,190.3311,33.9017,111.1259,112.8353,148.4867,113.7583,104.8840,52.7073,67.0034,68.5785,85.5191,72.7073,8.7517,31.7196,185.3274,82.1975,5.9390,190.5126,83.0768,108.0895,29.2225,101.4221,197.5952,117.2747,240.7281,24.2747,50.9754,139.3853,319.8937,125.5665,340.8939,96.2375,190.6848,106.0995,63.7635,115.2065,35.5734,173.8216,66.7918,113.9857,173.4836,222.0146,54.4367,133.3656,109.1404,66.9052,129.7331
cell_52,5.5063,5.0901,4.5054,5.4037,11.6394,18.8938,18.7581,17.4736,29.5117,27.7278,22.6983,36.9368,53.1854,77.9347,100.1647,92.7176,38.4595,40.9146,23.7647,54.5010,46.5986,26.8793,59.5248,111.4182,35.7720,83.1555,54.8690,97.0955,58.3180,52.2709,152.2564,32.5356,76.8118,79.1579,141.2317,83.2637,134.3341,55.3293,21.7094,85.4323,87.0253,121.6890,25.3668,56.0753,5.1530,86.2467,151.8282,88.4431,109.7475,27.6136,83.6387,183.2949,50.1822,193.1524,34.5690,112.7827,113.9398,149.3913,115.3644,107.0060,52.8271,68.6604,69.2219,86.7984,73.3601,8.6993,31.8199,185.9342,83.1368,6.2542,192.3926,84.2637,109.0597,29.3534,102.6323,199.5285,117.6533,241.7667,24.2978,51.6009,141.0754,322.6372,127.1890,343.5911,97.0333,192.2093,107.0889,64.1329,115.0186,36.0619,175.2018,67.3316,114.5463,175.5246,223.7086,54.9242,134.9592,109.7827,67.6054,131.6927
